city,city_development_index,experience,company_size,last_new_job,training_hours,target,gender Female,gender Male,gender Other,gender Undefined,relevent_experience Has relevent experience,relevent_experience No relevent experience,enrolled_university Full time course,enrolled_university Part time course,enrolled_university no_enrollment,education_level Graduate,education_level High School,education_level Masters,education_level Phd,education_level Primary School,major_discipline Arts,major_discipline Business Degree,major_discipline Humanities,major_discipline No Major,major_discipline Other,major_discipline STEM,company_type Early Stage Startup,company_type Funded Startup,company_type NGO,company_type Other,company_type Public Sector,company_type Pvt Ltd
27,-0.056873512855909476,2.0427257440778885,1,0.6931471805599453,6.600180419114222,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,-0.03803299998795724,8.340146945171751,0,1.791759469228055,6.8998127679229935,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
160,-0.04413029727684965,6.022866377400789,1,1.6094379124341003,4.96427675172213,0.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
141,-0.06268715755105543,4.060961901053334,1,0.6931471805599453,6.011636199474196,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
98,-0.03405156835535361,10.27158153110853,0,0.0,7.427121686441771,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
103,-0.04413029727684965,3.4699883298945324,2,0.0,6.124872981450852,0.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
160,-0.04413029727684965,5.576298126651183,1,0.6931471805599453,8.387427053328917,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,3.4699883298945324,2,0.0,4.720245454285006,1.0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,9.658592990732298,0,1.3862943611198906,3.2682627375103257,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,4.060961901053334,0,0.6931471805599453,5.183437478994194,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
94,-0.06466624215360443,9.968460867297543,2,0.0,5.054608523070654,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,3.4699883298945324,2,1.6094379124341003,4.258737243913168,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
101,-0.06635397062685557,4.601887990642422,2,0.6931471805599453,6.796854353608476,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
100,-0.05147716805339935,10.27158153110853,1,1.0986122886681098,6.754465033369064,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,4.601887990642422,1,1.791759469228055,6.711347656185974,0.0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,-1.0173571894581195,0,0.6931471805599453,3.65829080106677,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,-0.06582272428503738,2.8095982716820473,1,0.6931471805599453,4.720245454285006,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,-0.06673866706227409,5.576298126651183,1,1.0986122886681098,3.2682627375103257,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,5.576298126651183,1,1.0986122886681098,6.577337648426337,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
67,-0.05608942537086867,5.576298126651183,1,0.6931471805599453,5.668732535805238,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
142,-0.06393787114929333,7.245954608194154,0,1.791759469228055,3.568168419525467,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
105,-0.0611657577995554,8.682963593756838,1,1.791759469228055,5.183437478994194,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
90,-0.06466624215360443,7.987118815062776,2,0.6931471805599453,8.094402995035837,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,7.62281183419631,1,1.791759469228055,4.821239671223904,0.0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,4.060961901053334,1,0.0,6.979274163350294,0.0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
114,-0.04238594281992869,4.601887990642422,2,0.6931471805599453,3.473498449327008,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,2.8095982716820473,2,0.6931471805599453,4.720245454285006,1.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71,-0.05199521614167322,7.245954608194154,1,1.0986122886681098,6.20640341391263,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,2.0427257440778885,1,0.6931471805599453,7.648171376840261,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,7.987118815062776,1,0.6931471805599453,6.124872981450852,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
116,-0.06343758301020344,4.601887990642422,0,0.6931471805599453,6.979274163350294,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,9.34146061390593,0,1.6094379124341003,6.796854353608476,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,1,1.6094379124341003,5.923000734914632,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
73,-0.06304386642061029,2.8095982716820473,1,0.0,3.9055943076480215,0.0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,1.0763719956934432,1,0.0,7.257110238330578,1.0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
89,-0.042687357835953635,6.448100708918908,1,1.0986122886681098,5.923000734914632,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,5.104436473296454,1,0.6931471805599453,3.568168419525467,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
89,-0.042687357835953635,7.62281183419631,0,0.0,4.258737243913168,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
64,-0.06526603118348953,8.682963593756838,1,0.6931471805599453,4.559025800429578,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
75,-0.03803299998795724,10.27158153110853,1,1.0986122886681098,5.420498568152299,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
176,-0.06264544026029871,4.601887990642422,1,0.6931471805599453,2.2718682302390047,0.0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
103,-0.04413029727684965,3.4699883298945324,1,0.6931471805599453,3.981463099346513,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21,-0.06582272428503738,6.022866377400789,0,1.6094379124341003,5.494240044420328,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,2.0427257440778885,1,0.6931471805599453,6.232975543013922,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
90,-0.06466624215360443,6.448100708918908,2,1.791759469228055,8.410524489102011,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
77,-0.05861042966812379,6.022866377400789,1,1.3862943611198906,7.58685930868948,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,6.448100708918908,0,0.0,6.879553378263925,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,6.022866377400789,0,1.3862943611198906,5.494240044420328,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,6.448100708918908,1,0.6931471805599453,5.224750900689981,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
103,-0.04413029727684965,8.682963593756838,1,1.791759469228055,5.892696317975517,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
65,-0.060683521913799145,9.34146061390593,0,1.791759469228055,3.8266430216040646,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,1.0763719956934432,1,0.6931471805599453,4.821239671223904,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
138,-0.058072252939463685,6.022866377400789,1,1.791759469228055,2.0651196877439406,0.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,5.104436473296454,1,0.6931471805599453,5.098401596969578,1.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
114,-0.04238594281992869,1.0763719956934432,2,0.6931471805599453,3.65829080106677,0.0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,-1.0173571894581195,1,1.791759469228055,5.668732535805238,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,2.0427257440778885,2,0.6931471805599453,5.9529184705434615,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,-0.03803299998795724,6.448100708918908,0,0.0,2.620211151156812,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
149,-0.06485379128646884,3.4699883298945324,1,1.6094379124341003,6.73299906866112,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,2.8095982716820473,2,0.0,6.754465033369064,0.0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,5.576298126651183,1,0.6931471805599453,4.5023845742884,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
105,-0.0611657577995554,6.448100708918908,1,1.0986122886681098,5.141332425026924,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
104,-0.04298439955578926,3.4699883298945324,2,1.0986122886681098,5.530226477864899,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,2.0427257440778885,1,0.6931471805599453,2.2718682302390047,1.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
149,-0.06485379128646884,4.601887990642422,0,0.6931471805599453,5.70208702658193,0.0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
67,-0.05608942537086867,6.022866377400789,2,1.791759469228055,9.540676136945308,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,6.448100708918908,0,1.0986122886681098,6.124872981450852,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
150,-0.06466624215360443,2.0427257440778885,2,0.0,3.3737438300870375,1.0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
100,-0.05147716805339935,2.8095982716820473,2,0.0,6.6674741379841285,0.0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,10.27158153110853,0,0.6931471805599453,8.120027800988,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
103,-0.04413029727684965,2.8095982716820473,0,0.6931471805599453,4.720245454285006,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
114,-0.04238594281992869,2.8095982716820473,1,1.0986122886681098,2.4551835885450153,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
99,-0.045472771215373485,-1.0173571894581195,0,1.791759469228055,4.771345201944049,0.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
173,-0.05297185218276566,6.448100708918908,1,1.791759469228055,8.54530933982594,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
123,-0.06360258940659172,2.0427257440778885,2,0.0,3.156278884346509,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,2.8095982716820473,1,1.0986122886681098,4.444143409519382,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
67,-0.05608942537086867,8.340146945171751,2,0.6931471805599453,7.7522177434406325,0.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,6.448100708918908,0,1.3862943611198906,7.3434905686850245,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8,-0.06466624215360443,10.27158153110853,2,1.791759469228055,2.770535903016218,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,6.448100708918908,1,1.0986122886681098,5.054608523070654,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,1,1.791759469228055,5.054608523070654,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70,-0.06466624215360443,-1.0173571894581195,2,0.0,3.2682627375103257,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
104,-0.04298439955578926,8.340146945171751,0,0.6931471805599453,5.344251835386054,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
75,-0.03803299998795724,10.27158153110853,1,0.6931471805599453,6.6674741379841285,0.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14,-0.06466624215360443,2.0427257440778885,2,0.0,1.5452331942640736,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7,-0.06554513730554841,7.62281183419631,0,0.6931471805599453,5.054608523070654,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,10.27158153110853,2,1.791759469228055,4.054502187987168,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,10.27158153110853,0,0.6931471805599453,5.141332425026924,0.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
104,-0.04298439955578926,10.27158153110853,0,1.0986122886681098,5.892696317975517,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23,-0.049183527948634745,3.4699883298945324,1,0.6931471805599453,9.412520630289988,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
21,-0.06582272428503738,-1.0173571894581195,1,0.6931471805599453,6.152359695777836,1.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11,-0.0663984588105094,2.8095982716820473,2,0.6931471805599453,2.0651196877439406,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
84,-0.06466624215360443,7.62281183419631,1,1.791759469228055,7.221742762207339,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,4.601887990642422,1,0.6931471805599453,6.011636199474196,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
136,-0.04959214807526851,10.27158153110853,0,1.791759469228055,6.754465033369064,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,0,1.791759469228055,7.894255673707043,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,10.27158153110853,0,1.791759469228055,5.668732535805238,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,-0.06466624215360443,4.060961901053334,1,0.0,5.305128925840359,0.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,7.62281183419631,0,1.6094379124341003,5.009914181245006,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,2.0427257440778885,0,0.6931471805599453,4.322439248438441,1.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
76,-0.06466624215360443,4.060961901053334,2,0.6931471805599453,2.2718682302390047,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,-0.0627284450765177,6.022866377400789,1,0.6931471805599453,1.1963426131213175,0.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
123,-0.06360258940659172,3.4699883298945324,1,1.0986122886681098,6.20640341391263,1.0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
160,-0.04413029727684965,2.0427257440778885,2,0.6931471805599453,3.744319767921057,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,6.022866377400789,1,1.0986122886681098,5.634885920145661,1.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,5.576298126651183,1,0.6931471805599453,7.185888254570723,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
90,-0.06466624215360443,4.060961901053334,2,0.0,5.420498568152299,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,7.987118815062776,1,1.3862943611198906,2.0651196877439406,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
114,-0.04238594281992869,2.8095982716820473,1,0.6931471805599453,6.336429584329362,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
160,-0.04413029727684965,9.016475440104003,1,0.6931471805599453,2.0651196877439406,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,1.0763719956934432,2,0.0,6.99875876129357,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,-0.05093802597929888,2.0427257440778885,1,0.0,5.420498568152299,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,2,1.0986122886681098,7.766759972227032,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
136,-0.04959214807526851,8.682963593756838,1,1.0986122886681098,3.2682627375103257,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
16,-0.046722899633534806,8.682963593756838,1,0.6931471805599453,6.577337648426337,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,9.658592990732298,1,1.791759469228055,3.744319767921057,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,3.4699883298945324,2,0.0,5.183437478994194,1.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71,-0.05199521614167322,7.62281183419631,1,0.6931471805599453,4.322439248438441,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
103,-0.04413029727684965,2.0427257440778885,2,0.6931471805599453,6.817784333360199,1.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
114,-0.04238594281992869,4.601887990642422,1,1.791759469228055,5.494240044420328,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
117,-0.06466624215360443,8.340146945171751,1,0.0,7.492172394620354,0.0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,6.448100708918908,1,0.6931471805599453,5.183437478994194,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,10.27158153110853,1,1.791759469228055,5.565650444904812,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,2.8095982716820473,2,0.0,4.667874496034204,0.0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,5.104436473296454,0,0.6931471805599453,4.5023845742884,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,7.987118815062776,1,1.6094379124341003,3.156278884346509,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16,-0.046722899633534806,10.27158153110853,0,1.791759469228055,2.908761154075305,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,0,1.791759469228055,5.861994055085997,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
73,-0.06304386642061029,10.27158153110853,2,1.791759469228055,8.588863099424888,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,1,1.0986122886681098,6.179533937404811,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
160,-0.04413029727684965,3.4699883298945324,1,0.6931471805599453,5.668732535805238,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,10.27158153110853,2,1.791759469228055,3.036840353774468,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,8.340146945171751,1,1.0986122886681098,5.830882275549437,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71,-0.05199521614167322,10.27158153110853,1,1.791759469228055,8.736321008221427,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
160,-0.04413029727684965,2.0427257440778885,1,1.0986122886681098,1.5452331942640736,0.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
136,-0.04959214807526851,4.601887990642422,2,0.6931471805599453,4.559025800429578,1.0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,6.022866377400789,1,0.6931471805599453,5.70208702658193,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,5.104436473296454,2,1.0986122886681098,2.4551835885450153,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
162,-0.06251765811800884,9.34146061390593,1,0.6931471805599453,5.565650444904812,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
152,-0.06466624215360443,10.27158153110853,1,1.791759469228055,4.821239671223904,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,3.4699883298945324,2,0.0,8.220234980085952,1.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,8.682963593756838,1,1.791759469228055,6.53100936766458,0.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,5.104436473296454,2,0.0,6.6674741379841285,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,3.4699883298945324,2,0.6931471805599453,3.2682627375103257,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,2.8095982716820473,2,0.0,3.568168419525467,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
